y,x,h,alpha,board,type,vy,vx
0.00000,0.00000,100.00000,4,ugol_4,fixed,-0.00000,1.10861
0.00000,0.75000,99.16855,4,h_bottom,zero_gradient,-0.00000,1.26114
0.00000,1.50000,98.22269,4,h_bottom,zero_gradient,-0.00000,1.13359
0.00000,2.25000,97.37250,4,h_bottom,zero_gradient,-0.00000,3.16333
0.00000,3.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,3.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,4.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,5.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,6.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,6.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,7.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,8.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,9.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,9.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,10.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,11.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,12.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,12.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,13.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,14.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,15.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,15.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,16.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,17.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,18.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,18.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,19.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,20.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,21.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,21.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,22.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,23.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,24.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,24.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,25.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,26.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,27.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,27.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,28.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,29.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,30.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,30.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,31.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,32.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,33.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,33.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,34.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,35.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,36.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,36.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,37.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,38.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,39.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,39.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,40.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,41.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,42.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,42.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,67.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,68.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,69.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,69.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,95.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,96.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,96.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,97.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,98.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,99.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,99.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.00000,100.50000,90.00000,4,no,fixed,-0.00000,-0.00000
0.75000,0.00000,100.00000,4,v_left,fixed,-0.00000,1.10861
0.75000,0.75000,99.16855,1,no,fixed,-0.15253,1.26114
0.75000,1.50000,98.22269,1,no,fixed,-0.43924,1.13359
0.75000,2.25000,97.37249,1,no,fixed,-0.64929,1.33717
0.75000,3.00000,96.36962,4,ugol_1,zero_gradient,-0.00000,-0.00000
0.75000,3.75000,97.73923,4,h_bottom,zero_gradient,-0.00000,-0.12159
0.75000,4.50000,97.83042,4,h_bottom,zero_gradient,-0.00000,-0.01209
0.75000,5.25000,97.83949,4,ugol_3,zero_gradient,-0.00000,-0.00000
0.75000,6.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,6.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,7.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,8.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,9.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,9.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,10.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,11.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,12.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,12.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,13.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,14.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,15.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,15.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,16.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,17.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,18.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,18.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,19.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,20.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,21.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,21.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,22.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,23.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,24.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,24.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,25.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,26.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,27.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,27.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,28.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,29.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,30.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,30.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,31.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,32.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,33.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,33.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,34.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,35.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,36.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,36.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,37.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,38.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,39.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,39.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,40.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,41.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,42.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,42.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,67.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,68.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,69.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,69.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,95.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,96.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,96.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,97.50000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,98.25000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,99.00000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,99.75000,95.00000,4,no,fixed,-0.00000,-0.00000
0.75000,100.50000,90.00000,4,no,fixed,-0.00000,-0.00000
1.50000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.95608
1.50000,0.75000,99.28294,1,no,fixed,-0.17088,0.97443
1.50000,1.50000,98.55212,1,no,fixed,-0.38835,0.92355
1.50000,2.25000,97.85946,1,no,fixed,-0.65139,0.60101
1.50000,3.00000,97.40871,1,no,fixed,-0.81612,-0.44069
1.50000,3.75000,97.73922,1,no,fixed,-0.27855,-0.12159
1.50000,4.50000,97.83041,1,no,fixed,-0.12985,-0.02418
1.50000,5.25000,97.84855,4,ugol_1,zero_gradient,-0.00000,-0.00000
1.50000,6.00000,97.85760,4,h_bottom,zero_gradient,-0.00000,0.09632
1.50000,6.75000,97.78536,4,h_bottom,zero_gradient,-0.00000,0.06480
1.50000,7.50000,97.73676,4,ugol_3,zero_gradient,-0.00000,-0.00000
1.50000,8.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,9.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,9.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,10.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,11.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,12.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,12.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,13.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,14.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,15.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,15.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,16.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,17.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,18.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,18.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,19.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,20.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,21.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,21.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,22.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,23.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,24.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,24.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,25.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,26.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,27.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,27.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,28.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,29.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,30.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,30.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,31.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,32.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,33.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,33.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,34.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,35.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,36.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,36.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,37.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,38.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,39.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,39.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,40.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,41.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,42.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,42.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,67.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,68.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,69.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,69.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
1.50000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
